Датум на објавување;Број раздел;Назив раздел;Сметка;Број потпрограма;Назив потпрограма;Категорија;Назив категорија;Ставка;Назив ставка;Буџет
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;57;ЗАШТИТА НА НАСЕЛЕНИЕТО ОД СИДА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;2000000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;58;АКТИВНА ЗДРАВСТВЕНА ЗАШТИТА НА МАЈКИТЕ И ДЕЦАТА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1500000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;59;РАНА ДЕТЕКЦИЈА НА МАЛИГНИ ЗАБОЛУВАЊА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;3000000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;61;ЗДРАВСТВЕНА ЗАШТИТА НА ЛИЦА СО ДУШЕВНИ РАСТРОЈСТВА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;15000000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;62;ЗДРАВСТВЕНА ЗАШТИТА НА ЛИЦА СО БОЛЕСТИ НА ЗАВИСНОСТИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;10000000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;63;ЗДРАВСТВЕНА ЗАШТИТА НА БОЛНИ КОИ СЕ ТРЕТИРААТ СО ДИЈАЛИЗА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;2000000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;64;ПАРТИЦИПАЦИЈА ЗА ОСИГУРЕНИ ЛИЦА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;83000000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;65;ЛЕКУВАЊЕ НА РЕТКИ БОЛЕСТИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;10000000
2015-01-01T00:00:00;19001;МИНИСТЕРСТВО ЗА ЗДРАВСТВО;787;68;БОЛНИЧКО ЛЕКУВАЊЕ БЕЗ НАПЛАТА НА ПАРТИЦИПАЦИЈА ЗА ПЕНЗИОНЕРИ СО ПЕНЗИЈА ПОНИСКА ОД ПРОСЕЧНАТА ВО РМ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;10000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;630;19;ИНСПЕКТОРАТИ;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;25810000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;630;19;ИНСПЕКТОРАТИ;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;8000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;250000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;50000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;50000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;50000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;100000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;631;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;1000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;631;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;4000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;631;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;360000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;631;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;100000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;631;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;631;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;500000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;631;19;ИНСПЕКТОРАТИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;100000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;1000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;8000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;2000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;2000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;1000000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;200000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;500000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;48;КАПИТАЛНИ РАСХОДИ;483;Купување на мебел;500000
2015-01-01T00:00:00;19002;ДРЖАВЕН, САНИТАРЕН И ЗДРАВСТВЕН ИНСПЕКТОРАТ;787;19;ИНСПЕКТОРАТИ;48;КАПИТАЛНИ РАСХОДИ;485;Вложувања и нефинансиски средства;500000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;18051000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;6676000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;650000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;3627000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;600000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;1645000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;3500000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;1500000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;666000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;10;AДМИНИСТРАЦИЈА;48;КАПИТАЛНИ РАСХОДИ;485;Вложувања и нефинансиски средства;120000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;40;АКТИВНОСТИ ПОВРЗАНИ СО ДЕЦЕНТРАЛИЗАЦИЈА;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;4000000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;4А;ПЛОШТАД СКЕНДЕРБЕГ;48;КАПИТАЛНИ РАСХОДИ;488;Капитални дотации до ЕЛС;160000000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МА;ПОМОШ ПРИ ТРАНЗИЦИЈА И ИНСТИТУЦИОНАЛНА НАДГРАДБА;48;КАПИТАЛНИ РАСХОДИ;482;Други градежни објекти;37000000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;443000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;300000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;20000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;49000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1700000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;203000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;23000000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;ОА;РАМНОМЕРЕН РЕГИОНАЛЕН РАЗВОЈ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;441000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;ОА;РАМНОМЕРЕН РЕГИОНАЛЕН РАЗВОЈ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;573000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;630;ОА;РАМНОМЕРЕН РЕГИОНАЛЕН РАЗВОЈ;46;СУБВЕНЦИИ И ТРАНСФЕРИ;464;Разни трансфери;57666000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;785;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;4538000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;785;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;1622000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;785;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;723000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;785;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;287000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;785;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;425;Договорни услуги;16841000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;785;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;5374000
2015-01-01T00:00:00;19101;МИНИСТЕРСТВО ЗА ЛОКАЛНА САМОУПРАВА;785;МБ;ПРЕКУГРАНИЧНА СОРАБОТКА;48;КАПИТАЛНИ РАСХОДИ;480;Купување на опрема и машини;366000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;2075000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;767000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;24000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;220000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;60000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;30000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;425;Договорни услуги;100000
2015-01-01T00:00:00;19102;ДРЖАВЕН ИНСПЕКТОРАТ ЗА ЛОКАЛНА САМОУПРАВА;630;19;ИНСПЕКТОРАТИ;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;50000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;7225000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;40;ПЛАТИ И НАДОМЕСТОЦИ;402;Придонеси за социјално осигурување;2673000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;42;СТОКИ И УСЛУГИ;420;Патни и дневни расходи;50000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;42;СТОКИ И УСЛУГИ;421;Комунални услуги, греење, комуникација и транспорт;3170000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;42;СТОКИ И УСЛУГИ;423;Материјали и ситен инвентар;225000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;42;СТОКИ И УСЛУГИ;424;Поправки и тековно одржување;150000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;42;СТОКИ И УСЛУГИ;425;Договорни услуги;1880000
2015-01-01T00:00:00;19201;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;630;20;АГЕНЦИЈА ЗА ИСЕЛЕНИШТВО;42;СТОКИ И УСЛУГИ;426;Други тековни расходи;4100000
2015-01-01T00:00:00;19302;КОМИСИЈА ЗА ЗАШТИТА НА ПРАВОТО ЗА СЛОБОДЕН ПРИСТАП ДО ИНФОРМАЦИИТЕ ОД ЈАВЕН КАРАКТЕР;630;20;СЛОБОДЕН ПРИСТАП ДО ИНФОРМАЦИИ;40;ПЛАТИ И НАДОМЕСТОЦИ;401;Основни плати;7798000
